ELECTION_DATE,ELECTION_NAME,COUNTY_ID,COUNTY_NAME,BALLOT_MEASURE_ID,BALLOT_MEASURE_NAME,BALLOT_MEASURE_TITLE,YES_COUNT,NO_COUNT
11/08/2016,2016 Presidential General,43,Santa Clara,60,Proposition 60,Adult Film Condom Requirements,"287,455","362,008"
11/08/2016,2016 Presidential General,43,Santa Clara,61,Proposition 61,State Prescription Drug Purchase Standards,"327,823","323,860"
11/08/2016,2016 Presidential General,43,Santa Clara,62,Proposition 62,Repeal of Death Penalty,"358,930","305,794"
11/08/2016,2016 Presidential General,43,Santa Clara,63,Proposition 63,Firearms and Ammunition Sales,"500,802","176,626"
11/08/2016,2016 Presidential General,43,Santa Clara,64,Proposition 64,Marijuana Legalization,"406,385","290,786"
11/08/2016,2016 Presidential General,43,Santa Clara,65,Proposition 65,Carryout Bag Charges,"353,709","326,026"
11/08/2016,2016 Presidential General,43,Santa Clara,66,Proposition 66,Death Penalty Procedure Time Limits,"307,306","336,097"
11/08/2016,2016 Presidential General,43,Santa Clara,67,Proposition 67,Ban on Single-use Plastic Bags,"446,530","231,748"
11/08/2016,2016 Presidential General,44,Santa Cruz,51,Proposition 51,K-12 and Community College Facilities,"70,836","53,402"
11/08/2016,2016 Presidential General,44,Santa Cruz,52,Proposition 52,Medi-Cal Hospital Fee Program,"90,286","31,793"
11/08/2016,2016 Presidential General,44,Santa Cruz,53,Proposition 53,Voter Approval of Revenue Bonds,"48,316","71,496"
11/08/2016,2016 Presidential General,44,Santa Cruz,54,Proposition 54,Legislative Procedure Requirements,"70,251","49,815"
11/08/2016,2016 Presidential General,44,Santa Cruz,55,Proposition 55,Tax Extension for Education and Healthcare,"91,539","33,029"
11/08/2016,2016 Presidential General,44,Santa Cruz,56,Proposition 56,Cigarette Tax,"92,068","35,530"
11/08/2016,2016 Presidential General,44,Santa Cruz,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"93,822","31,191"
11/08/2016,2016 Presidential General,44,Santa Cruz,58,Proposition 58,English Proficiency. Multilingual Education.,"99,237","25,364"
11/08/2016,2016 Presidential General,44,Santa Cruz,59,Proposition 59,Corporate Political Spending Advisory Question,"80,321","37,651"
11/08/2016,2016 Presidential General,44,Santa Cruz,60,Proposition 60,Adult Film Condom Requirements,"43,653","77,590"
11/08/2016,2016 Presidential General,44,Santa Cruz,61,Proposition 61,State Prescription Drug Purchase Standards,"64,537","55,173"
11/08/2016,2016 Presidential General,44,Santa Cruz,62,Proposition 62,Repeal of Death Penalty,"79,046","45,152"
11/08/2016,2016 Presidential General,44,Santa Cruz,63,Proposition 63,Firearms and Ammunition Sales,"90,483","35,668"
11/08/2016,2016 Presidential General,44,Santa Cruz,64,Proposition 64,Marijuana Legalization,"89,253","38,450"
11/08/2016,2016 Presidential General,44,Santa Cruz,65,Proposition 65,Carryout Bag Charges,"60,291","63,683"
11/08/2016,2016 Presidential General,44,Santa Cruz,66,Proposition 66,Death Penalty Procedure Time Limits,"44,914","71,941"
11/08/2016,2016 Presidential General,44,Santa Cruz,67,Proposition 67,Ban on Single-use Plastic Bags,"93,850","31,815"
11/08/2016,2016 Presidential General,45,Shasta,51,Proposition 51,K-12 and Community College Facilities,"29,474","47,964"
11/08/2016,2016 Presidential General,45,Shasta,52,Proposition 52,Medi-Cal Hospital Fee Program,"41,920","34,837"
11/08/2016,2016 Presidential General,45,Shasta,53,Proposition 53,Voter Approval of Revenue Bonds,"43,392","32,555"
11/08/2016,2016 Presidential General,45,Shasta,54,Proposition 54,Legislative Procedure Requirements,"47,676","28,251"
11/08/2016,2016 Presidential General,45,Shasta,55,Proposition 55,Tax Extension for Education and Healthcare,"38,706","38,741"
11/08/2016,2016 Presidential General,45,Shasta,56,Proposition 56,Cigarette Tax,"36,373","43,349"
11/08/2016,2016 Presidential General,45,Shasta,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"32,433","45,330"
11/08/2016,2016 Presidential General,45,Shasta,58,Proposition 58,English Proficiency. Multilingual Education.,"46,477","30,902"
11/08/2016,2016 Presidential General,45,Shasta,59,Proposition 59,Corporate Political Spending Advisory Question,"29,747","43,694"
11/08/2016,2016 Presidential General,45,Shasta,60,Proposition 60,Adult Film Condom Requirements,"29,414","45,747"
11/08/2016,2016 Presidential General,45,Shasta,61,Proposition 61,State Prescription Drug Purchase Standards,"24,050","52,828"
11/08/2016,2016 Presidential General,45,Shasta,62,Proposition 62,Repeal of Death Penalty,"21,627","56,208"
11/08/2016,2016 Presidential General,45,Shasta,63,Proposition 63,Firearms and Ammunition Sales,"21,343","57,432"
11/08/2016,2016 Presidential General,45,Shasta,64,Proposition 64,Marijuana Legalization,"38,650","40,978"
11/08/2016,2016 Presidential General,45,Shasta,65,Proposition 65,Carryout Bag Charges,"23,785","53,675"
11/08/2016,2016 Presidential General,45,Shasta,66,Proposition 66,Death Penalty Procedure Time Limits,"41,867","32,567"
11/08/2016,2016 Presidential General,45,Shasta,67,Proposition 67,Ban on Single-use Plastic Bags,"27,581","50,777"
11/08/2016,2016 Presidential General,46,Sierra,51,Proposition 51,K-12 and Community College Facilities,721,"1,070"
11/08/2016,2016 Presidential General,46,Sierra,52,Proposition 52,Medi-Cal Hospital Fee Program,"1,066",703
11/08/2016,2016 Presidential General,46,Sierra,53,Proposition 53,Voter Approval of Revenue Bonds,949,809
11/08/2016,2016 Presidential General,46,Sierra,54,Proposition 54,Legislative Procedure Requirements,"1,060",706
11/08/2016,2016 Presidential General,46,Sierra,55,Proposition 55,Tax Extension for Education and Healthcare,935,863
11/08/2016,2016 Presidential General,46,Sierra,56,Proposition 56,Cigarette Tax,807,"1,032"
11/08/2016,2016 Presidential General,46,Sierra,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"1,018",770
11/08/2016,2016 Presidential General,46,Sierra,58,Proposition 58,English Proficiency. Multilingual Education.,"1,141",641
11/08/2016,2016 Presidential General,46,Sierra,59,Proposition 59,Corporate Political Spending Advisory Question,807,911
11/08/2016,2016 Presidential General,46,Sierra,60,Proposition 60,Adult Film Condom Requirements,538,"1,169"
11/08/2016,2016 Presidential General,46,Sierra,61,Proposition 61,State Prescription Drug Purchase Standards,658,"1,088"
11/08/2016,2016 Presidential General,46,Sierra,62,Proposition 62,Repeal of Death Penalty,572,"1,223"
11/08/2016,2016 Presidential General,46,Sierra,63,Proposition 63,Firearms and Ammunition Sales,550,"1,282"
11/08/2016,2016 Presidential General,46,Sierra,64,Proposition 64,Marijuana Legalization,941,904
11/08/2016,2016 Presidential General,46,Sierra,65,Proposition 65,Carryout Bag Charges,612,"1,173"
11/08/2016,2016 Presidential General,46,Sierra,66,Proposition 66,Death Penalty Procedure Time Limits,841,860
11/08/2016,2016 Presidential General,46,Sierra,67,Proposition 67,Ban on Single-use Plastic Bags,700,"1,107"
11/08/2016,2016 Presidential General,47,Siskiyou,51,Proposition 51,K-12 and Community College Facilities,"7,987","11,868"
11/08/2016,2016 Presidential General,47,Siskiyou,52,Proposition 52,Medi-Cal Hospital Fee Program,"11,754","7,953"
11/08/2016,2016 Presidential General,47,Siskiyou,53,Proposition 53,Voter Approval of Revenue Bonds,"11,495","8,012"
11/08/2016,2016 Presidential General,47,Siskiyou,54,Proposition 54,Legislative Procedure Requirements,"12,490","7,002"
11/08/2016,2016 Presidential General,47,Siskiyou,55,Proposition 55,Tax Extension for Education and Healthcare,"11,067","8,921"
11/08/2016,2016 Presidential General,47,Siskiyou,56,Proposition 56,Cigarette Tax,"9,787","10,732"
11/08/2016,2016 Presidential General,47,Siskiyou,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"11,164","8,845"
11/08/2016,2016 Presidential General,47,Siskiyou,58,Proposition 58,English Proficiency. Multilingual Education.,"13,786","6,234"
11/08/2016,2016 Presidential General,47,Siskiyou,59,Proposition 59,Corporate Political Spending Advisory Question,"9,465","9,626"
11/08/2016,2016 Presidential General,47,Siskiyou,60,Proposition 60,Adult Film Condom Requirements,"7,086","12,032"
11/08/2016,2016 Presidential General,47,Siskiyou,61,Proposition 61,State Prescription Drug Purchase Standards,"8,699","10,768"
11/08/2016,2016 Presidential General,47,Siskiyou,62,Proposition 62,Repeal of Death Penalty,"6,696","13,115"
11/08/2016,2016 Presidential General,47,Siskiyou,63,Proposition 63,Firearms and Ammunition Sales,"6,419","13,906"
11/08/2016,2016 Presidential General,47,Siskiyou,64,Proposition 64,Marijuana Legalization,"10,668","9,932"
11/08/2016,2016 Presidential General,47,Siskiyou,65,Proposition 65,Carryout Bag Charges,"6,216","13,661"
11/08/2016,2016 Presidential General,47,Siskiyou,66,Proposition 66,Death Penalty Procedure Time Limits,"9,622","9,251"
11/08/2016,2016 Presidential General,47,Siskiyou,67,Proposition 67,Ban on Single-use Plastic Bags,"8,114","11,999"
11/08/2016,2016 Presidential General,48,Solano,51,Proposition 51,K-12 and Community College Facilities,"86,891","73,110"
11/08/2016,2016 Presidential General,48,Solano,52,Proposition 52,Medi-Cal Hospital Fee Program,"107,186","52,146"
11/08/2016,2016 Presidential General,48,Solano,53,Proposition 53,Voter Approval of Revenue Bonds,"81,815","75,265"
11/08/2016,2016 Presidential General,48,Solano,54,Proposition 54,Legislative Procedure Requirements,"94,296","62,040"
11/08/2016,2016 Presidential General,48,Solano,55,Proposition 55,Tax Extension for Education and Healthcare,"104,058","55,979"
11/08/2016,2016 Presidential General,48,Solano,56,Proposition 56,Cigarette Tax,"101,767","62,337"
11/08/2016,2016 Presidential General,48,Solano,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"105,285","55,865"
11/08/2016,2016 Presidential General,48,Solano,58,Proposition 58,English Proficiency. Multilingual Education.,"121,111","40,180"
11/08/2016,2016 Presidential General,48,Solano,59,Proposition 59,Corporate Political Spending Advisory Question,"80,388","73,040"
11/08/2016,2016 Presidential General,48,Solano,60,Proposition 60,Adult Film Condom Requirements,"74,345","83,072"
11/08/2016,2016 Presidential General,48,Solano,61,Proposition 61,State Prescription Drug Purchase Standards,"74,054","85,179"
11/08/2016,2016 Presidential General,48,Solano,62,Proposition 62,Repeal of Death Penalty,"69,279","92,017"
11/08/2016,2016 Presidential General,48,Solano,63,Proposition 63,Firearms and Ammunition Sales,"96,962","65,922"
11/08/2016,2016 Presidential General,48,Solano,64,Proposition 64,Marijuana Legalization,"96,257","68,597"
11/08/2016,2016 Presidential General,48,Solano,65,Proposition 65,Carryout Bag Charges,"74,638","86,091"
11/08/2016,2016 Presidential General,48,Solano,66,Proposition 66,Death Penalty Procedure Time Limits,"81,497","72,134"
11/08/2016,2016 Presidential General,48,Solano,67,Proposition 67,Ban on Single-use Plastic Bags,"76,113","84,042"
11/08/2016,2016 Presidential General,49,Sonoma,51,Proposition 51,K-12 and Community College Facilities,"124,588","97,722"
11/08/2016,2016 Presidential General,49,Sonoma,52,Proposition 52,Medi-Cal Hospital Fee Program,"157,303","62,370"
11/08/2016,2016 Presidential General,49,Sonoma,53,Proposition 53,Voter Approval of Revenue Bonds,"84,500","131,426"
11/08/2016,2016 Presidential General,49,Sonoma,54,Proposition 54,Legislative Procedure Requirements,"127,767","86,783"
11/08/2016,2016 Presidential General,49,Sonoma,55,Proposition 55,Tax Extension for Education and Healthcare,"149,241","72,749"
11/08/2016,2016 Presidential General,49,Sonoma,56,Proposition 56,Cigarette Tax,"155,868","74,008"
11/08/2016,2016 Presidential General,49,Sonoma,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"156,090","67,839"
11/08/2016,2016 Presidential General,49,Sonoma,58,Proposition 58,English Proficiency. Multilingual Education.,"174,690","49,925"
11/08/2016,2016 Presidential General,49,Sonoma,59,Proposition 59,Corporate Political Spending Advisory Question,"136,286","77,325"
11/08/2016,2016 Presidential General,49,Sonoma,60,Proposition 60,Adult Film Condom Requirements,"81,209","135,646"
11/08/2016,2016 Presidential General,49,Sonoma,61,Proposition 61,State Prescription Drug Purchase Standards,"113,040","104,368"
11/08/2016,2016 Presidential General,49,Sonoma,62,Proposition 62,Repeal of Death Penalty,"122,533","100,364"
11/08/2016,2016 Presidential General,49,Sonoma,63,Proposition 63,Firearms and Ammunition Sales,"146,122","79,500"
11/08/2016,2016 Presidential General,49,Sonoma,64,Proposition 64,Marijuana Legalization,"136,358","94,475"
11/08/2016,2016 Presidential General,49,Sonoma,65,Proposition 65,Carryout Bag Charges,"102,280","122,036"
11/08/2016,2016 Presidential General,49,Sonoma,66,Proposition 66,Death Penalty Procedure Time Limits,"90,929","122,274"
11/08/2016,2016 Presidential General,49,Sonoma,67,Proposition 67,Ban on Single-use Plastic Bags,"152,594","73,520"
11/08/2016,2016 Presidential General,50,Stanislaus,51,Proposition 51,K-12 and Community College Facilities,"98,616","70,571"
11/08/2016,2016 Presidential General,50,Stanislaus,52,Proposition 52,Medi-Cal Hospital Fee Program,"111,633","56,120"
11/08/2016,2016 Presidential General,50,Stanislaus,53,Proposition 53,Voter Approval of Revenue Bonds,"96,419","68,172"
11/08/2016,2016 Presidential General,50,Stanislaus,54,Proposition 54,Legislative Procedure Requirements,"111,850","53,877"
11/08/2016,2016 Presidential General,50,Stanislaus,55,Proposition 55,Tax Extension for Education and Healthcare,"101,693","67,115"
11/08/2016,2016 Presidential General,50,Stanislaus,56,Proposition 56,Cigarette Tax,"95,069","77,393"
11/08/2016,2016 Presidential General,50,Stanislaus,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"92,762","76,376"
11/08/2016,2016 Presidential General,50,Stanislaus,58,Proposition 58,English Proficiency. Multilingual Education.,"113,666","55,202"
11/08/2016,2016 Presidential General,50,Stanislaus,59,Proposition 59,Corporate Political Spending Advisory Question,"69,194","91,540"
11/08/2016,2016 Presidential General,50,Stanislaus,60,Proposition 60,Adult Film Condom Requirements,"78,170","86,551"
11/08/2016,2016 Presidential General,50,Stanislaus,61,Proposition 61,State Prescription Drug Purchase Standards,"65,949","101,610"
11/08/2016,2016 Presidential General,50,Stanislaus,62,Proposition 62,Repeal of Death Penalty,"55,797","112,520"
11/08/2016,2016 Presidential General,50,Stanislaus,63,Proposition 63,Firearms and Ammunition Sales,"80,504","89,141"
11/08/2016,2016 Presidential General,50,Stanislaus,64,Proposition 64,Marijuana Legalization,"86,389","85,654"
11/08/2016,2016 Presidential General,50,Stanislaus,65,Proposition 65,Carryout Bag Charges,"69,316","97,563"
11/08/2016,2016 Presidential General,50,Stanislaus,66,Proposition 66,Death Penalty Procedure Time Limits,"95,366","68,058"
11/08/2016,2016 Presidential General,50,Stanislaus,67,Proposition 67,Ban on Single-use Plastic Bags,"67,184","101,717"
11/08/2016,2016 Presidential General,51,Sutter,51,Proposition 51,K-12 and Community College Facilities,"15,111","16,917"
11/08/2016,2016 Presidential General,51,Sutter,52,Proposition 52,Medi-Cal Hospital Fee Program,"18,785","13,009"
11/08/2016,2016 Presidential General,51,Sutter,53,Proposition 53,Voter Approval of Revenue Bonds,"17,049","14,197"
11/08/2016,2016 Presidential General,51,Sutter,54,Proposition 54,Legislative Procedure Requirements,"19,646","11,491"
11/08/2016,2016 Presidential General,51,Sutter,55,Proposition 55,Tax Extension for Education and Healthcare,"16,806","15,066"
11/08/2016,2016 Presidential General,51,Sutter,56,Proposition 56,Cigarette Tax,"15,821","16,885"
11/08/2016,2016 Presidential General,51,Sutter,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"16,248","15,734"
11/08/2016,2016 Presidential General,51,Sutter,58,Proposition 58,English Proficiency. Multilingual Education.,"20,291","11,719"
11/08/2016,2016 Presidential General,51,Sutter,59,Proposition 59,Corporate Political Spending Advisory Question,"12,373","17,918"
11/08/2016,2016 Presidential General,51,Sutter,60,Proposition 60,Adult Film Condom Requirements,"13,060","18,188"
11/08/2016,2016 Presidential General,51,Sutter,61,Proposition 61,State Prescription Drug Purchase Standards,"10,653","21,181"
11/08/2016,2016 Presidential General,51,Sutter,62,Proposition 62,Repeal of Death Penalty,"9,427","22,613"
11/08/2016,2016 Presidential General,51,Sutter,63,Proposition 63,Firearms and Ammunition Sales,"12,046","20,276"
11/08/2016,2016 Presidential General,51,Sutter,64,Proposition 64,Marijuana Legalization,"14,954","17,847"
11/08/2016,2016 Presidential General,51,Sutter,65,Proposition 65,Carryout Bag Charges,"11,051","20,899"
11/08/2016,2016 Presidential General,51,Sutter,66,Proposition 66,Death Penalty Procedure Time Limits,"17,948","12,945"
11/08/2016,2016 Presidential General,51,Sutter,67,Proposition 67,Ban on Single-use Plastic Bags,"11,044","21,053"
11/08/2016,2016 Presidential General,52,Tehama,51,Proposition 51,K-12 and Community College Facilities,"8,753","14,520"
11/08/2016,2016 Presidential General,52,Tehama,52,Proposition 52,Medi-Cal Hospital Fee Program,"12,585","10,483"
11/08/2016,2016 Presidential General,52,Tehama,53,Proposition 53,Voter Approval of Revenue Bonds,"12,892","10,031"
11/08/2016,2016 Presidential General,52,Tehama,54,Proposition 54,Legislative Procedure Requirements,"13,974","8,847"
11/08/2016,2016 Presidential General,52,Tehama,55,Proposition 55,Tax Extension for Education and Healthcare,"11,381","11,865"
11/08/2016,2016 Presidential General,52,Tehama,56,Proposition 56,Cigarette Tax,"9,974","13,888"
11/08/2016,2016 Presidential General,52,Tehama,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"9,894","13,390"
11/08/2016,2016 Presidential General,52,Tehama,58,Proposition 58,English Proficiency. Multilingual Education.,"14,111","9,174"
11/08/2016,2016 Presidential General,52,Tehama,59,Proposition 59,Corporate Political Spending Advisory Question,"8,766","13,519"
11/08/2016,2016 Presidential General,52,Tehama,60,Proposition 60,Adult Film Condom Requirements,"8,746","13,882"
11/08/2016,2016 Presidential General,52,Tehama,61,Proposition 61,State Prescription Drug Purchase Standards,"7,153","15,912"
11/08/2016,2016 Presidential General,52,Tehama,62,Proposition 62,Repeal of Death Penalty,"6,211","17,064"
11/08/2016,2016 Presidential General,52,Tehama,63,Proposition 63,Firearms and Ammunition Sales,"6,237","17,301"
11/08/2016,2016 Presidential General,52,Tehama,64,Proposition 64,Marijuana Legalization,"11,495","12,192"
11/08/2016,2016 Presidential General,52,Tehama,65,Proposition 65,Carryout Bag Charges,"7,325","15,773"
11/08/2016,2016 Presidential General,52,Tehama,66,Proposition 66,Death Penalty Procedure Time Limits,"12,177","10,287"
11/08/2016,2016 Presidential General,52,Tehama,67,Proposition 67,Ban on Single-use Plastic Bags,"7,500","16,005"
11/08/2016,2016 Presidential General,53,Trinity,51,Proposition 51,K-12 and Community College Facilities,"2,346","3,313"
11/08/2016,2016 Presidential General,53,Trinity,52,Proposition 52,Medi-Cal Hospital Fee Program,"3,417","2,228"
11/08/2016,2016 Presidential General,53,Trinity,53,Proposition 53,Voter Approval of Revenue Bonds,"2,941","2,576"
11/08/2016,2016 Presidential General,53,Trinity,54,Proposition 54,Legislative Procedure Requirements,"3,467","2,057"
11/08/2016,2016 Presidential General,53,Trinity,55,Proposition 55,Tax Extension for Education and Healthcare,"3,244","2,392"
11/08/2016,2016 Presidential General,53,Trinity,56,Proposition 56,Cigarette Tax,"2,482","3,297"
11/08/2016,2016 Presidential General,53,Trinity,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"2,824","2,858"
11/08/2016,2016 Presidential General,53,Trinity,58,Proposition 58,English Proficiency. Multilingual Education.,"3,846","1,789"
11/08/2016,2016 Presidential General,53,Trinity,59,Proposition 59,Corporate Political Spending Advisory Question,"2,713","2,766"
11/08/2016,2016 Presidential General,53,Trinity,60,Proposition 60,Adult Film Condom Requirements,"1,953","3,543"
11/08/2016,2016 Presidential General,53,Trinity,61,Proposition 61,State Prescription Drug Purchase Standards,"2,111","3,424"
11/08/2016,2016 Presidential General,53,Trinity,62,Proposition 62,Repeal of Death Penalty,"2,001","3,599"
11/08/2016,2016 Presidential General,53,Trinity,63,Proposition 63,Firearms and Ammunition Sales,"1,733","3,955"
11/08/2016,2016 Presidential General,53,Trinity,64,Proposition 64,Marijuana Legalization,"2,880","2,874"
11/08/2016,2016 Presidential General,53,Trinity,65,Proposition 65,Carryout Bag Charges,"1,734","3,907"
11/08/2016,2016 Presidential General,53,Trinity,66,Proposition 66,Death Penalty Procedure Time Limits,"2,705","2,708"
11/08/2016,2016 Presidential General,53,Trinity,67,Proposition 67,Ban on Single-use Plastic Bags,"2,523","3,165"
11/08/2016,2016 Presidential General,54,Tulare,51,Proposition 51,K-12 and Community College Facilities,"56,356","54,367"
11/08/2016,2016 Presidential General,54,Tulare,52,Proposition 52,Medi-Cal Hospital Fee Program,"68,911","41,132"
11/08/2016,2016 Presidential General,54,Tulare,53,Proposition 53,Voter Approval of Revenue Bonds,"59,430","49,173"
11/08/2016,2016 Presidential General,54,Tulare,54,Proposition 54,Legislative Procedure Requirements,"68,555","39,561"
11/08/2016,2016 Presidential General,54,Tulare,55,Proposition 55,Tax Extension for Education and Healthcare,"59,696","50,699"
11/08/2016,2016 Presidential General,54,Tulare,56,Proposition 56,Cigarette Tax,"57,093","55,508"
11/08/2016,2016 Presidential General,54,Tulare,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"49,782","61,030"
11/08/2016,2016 Presidential General,54,Tulare,58,Proposition 58,English Proficiency. Multilingual Education.,"68,421","42,397"
11/08/2016,2016 Presidential General,54,Tulare,59,Proposition 59,Corporate Political Spending Advisory Question,"40,094","66,023"
11/08/2016,2016 Presidential General,54,Tulare,60,Proposition 60,Adult Film Condom Requirements,"47,101","61,559"
11/08/2016,2016 Presidential General,54,Tulare,61,Proposition 61,State Prescription Drug Purchase Standards,"36,166","73,592"
11/08/2016,2016 Presidential General,54,Tulare,62,Proposition 62,Repeal of Death Penalty,"35,881","74,601"
11/08/2016,2016 Presidential General,54,Tulare,63,Proposition 63,Firearms and Ammunition Sales,"45,971","65,162"
11/08/2016,2016 Presidential General,54,Tulare,64,Proposition 64,Marijuana Legalization,"50,531","61,760"
11/08/2016,2016 Presidential General,54,Tulare,65,Proposition 65,Carryout Bag Charges,"41,771","67,842"
11/08/2016,2016 Presidential General,54,Tulare,66,Proposition 66,Death Penalty Procedure Time Limits,"57,682","49,368"
11/08/2016,2016 Presidential General,54,Tulare,67,Proposition 67,Ban on Single-use Plastic Bags,"39,035","71,469"
11/08/2016,2016 Presidential General,55,Tuolumne,51,Proposition 51,K-12 and Community College Facilities,"9,808","15,322"
11/08/2016,2016 Presidential General,55,Tuolumne,52,Proposition 52,Medi-Cal Hospital Fee Program,"15,127","9,790"
11/08/2016,2016 Presidential General,55,Tuolumne,53,Proposition 53,Voter Approval of Revenue Bonds,"13,238","11,315"
11/08/2016,2016 Presidential General,55,Tuolumne,54,Proposition 54,Legislative Procedure Requirements,"15,443","9,192"
11/08/2016,2016 Presidential General,55,Tuolumne,55,Proposition 55,Tax Extension for Education and Healthcare,"13,391","11,856"
11/08/2016,2016 Presidential General,55,Tuolumne,56,Proposition 56,Cigarette Tax,"12,027","13,733"
11/08/2016,2016 Presidential General,55,Tuolumne,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"12,426","12,726"
11/08/2016,2016 Presidential General,55,Tuolumne,58,Proposition 58,English Proficiency. Multilingual Education.,"15,565","9,541"
11/08/2016,2016 Presidential General,55,Tuolumne,59,Proposition 59,Corporate Political Spending Advisory Question,"10,996","12,858"
11/08/2016,2016 Presidential General,55,Tuolumne,60,Proposition 60,Adult Film Condom Requirements,"9,165","15,229"
11/08/2016,2016 Presidential General,55,Tuolumne,61,Proposition 61,State Prescription Drug Purchase Standards,"9,186","15,706"
11/08/2016,2016 Presidential General,55,Tuolumne,62,Proposition 62,Repeal of Death Penalty,"7,328","17,752"
11/08/2016,2016 Presidential General,55,Tuolumne,63,Proposition 63,Firearms and Ammunition Sales,"9,032","16,308"
11/08/2016,2016 Presidential General,55,Tuolumne,64,Proposition 64,Marijuana Legalization,"13,461","12,283"
11/08/2016,2016 Presidential General,55,Tuolumne,65,Proposition 65,Carryout Bag Charges,"8,973","16,101"
11/08/2016,2016 Presidential General,55,Tuolumne,66,Proposition 66,Death Penalty Procedure Time Limits,"13,817","10,318"
11/08/2016,2016 Presidential General,55,Tuolumne,67,Proposition 67,Ban on Single-use Plastic Bags,"10,320","14,932"
11/08/2016,2016 Presidential General,56,Ventura,51,Proposition 51,K-12 and Community College Facilities,"179,879","160,602"
11/08/2016,2016 Presidential General,56,Ventura,52,Proposition 52,Medi-Cal Hospital Fee Program,"231,900","106,249"
11/08/2016,2016 Presidential General,56,Ventura,53,Proposition 53,Voter Approval of Revenue Bonds,"174,056","158,220"
11/08/2016,2016 Presidential General,56,Ventura,54,Proposition 54,Legislative Procedure Requirements,"223,820","108,794"
11/08/2016,2016 Presidential General,56,Ventura,55,Proposition 55,Tax Extension for Education and Healthcare,"200,466","140,710"
11/08/2016,2016 Presidential General,56,Ventura,56,Proposition 56,Cigarette Tax,"216,150","132,380"
11/08/2016,2016 Presidential General,56,Ventura,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"209,997","133,377"
11/08/2016,2016 Presidential General,56,Ventura,58,Proposition 58,English Proficiency. Multilingual Education.,"249,641","95,638"
11/08/2016,2016 Presidential General,56,Ventura,59,Proposition 59,Corporate Political Spending Advisory Question,"161,920","163,609"
11/08/2016,2016 Presidential General,56,Ventura,60,Proposition 60,Adult Film Condom Requirements,"168,400","169,313"
11/08/2016,2016 Presidential General,56,Ventura,61,Proposition 61,State Prescription Drug Purchase Standards,"146,511","191,933"
11/08/2016,2016 Presidential General,56,Ventura,62,Proposition 62,Repeal of Death Penalty,"144,032","200,044"
11/08/2016,2016 Presidential General,56,Ventura,63,Proposition 63,Firearms and Ammunition Sales,"207,507","139,288"
11/08/2016,2016 Presidential General,56,Ventura,64,Proposition 64,Marijuana Legalization,"194,918","155,902"
11/08/2016,2016 Presidential General,56,Ventura,65,Proposition 65,Carryout Bag Charges,"154,521","187,197"
11/08/2016,2016 Presidential General,56,Ventura,66,Proposition 66,Death Penalty Procedure Time Limits,"178,416","147,139"
11/08/2016,2016 Presidential General,56,Ventura,67,Proposition 67,Ban on Single-use Plastic Bags,"167,009","171,629"
11/08/2016,2016 Presidential General,57,Yolo,51,Proposition 51,K-12 and Community College Facilities,"43,035","36,386"
11/08/2016,2016 Presidential General,57,Yolo,52,Proposition 52,Medi-Cal Hospital Fee Program,"55,899","22,564"
11/08/2016,2016 Presidential General,57,Yolo,53,Proposition 53,Voter Approval of Revenue Bonds,"35,568","42,137"
11/08/2016,2016 Presidential General,57,Yolo,54,Proposition 54,Legislative Procedure Requirements,"47,900","30,054"
11/08/2016,2016 Presidential General,57,Yolo,55,Proposition 55,Tax Extension for Education and Healthcare,"55,107","24,888"
11/08/2016,2016 Presidential General,57,Yolo,56,Proposition 56,Cigarette Tax,"56,369","25,592"
11/08/2016,2016 Presidential General,57,Yolo,57,Proposition 57,Criminal Sentences & Juvenile Crime Proceedings,"54,571","25,628"
11/08/2016,2016 Presidential General,57,Yolo,58,Proposition 58,English Proficiency. Multilingual Education.,"61,879","18,245"
11/08/2016,2016 Presidential General,57,Yolo,59,Proposition 59,Corporate Political Spending Advisory Question,"46,054","29,997"
11/08/2016,2016 Presidential General,57,Yolo,60,Proposition 60,Adult Film Condom Requirements,"31,753","46,260"
11/08/2016,2016 Presidential General,57,Yolo,61,Proposition 61,State Prescription Drug Purchase Standards,"38,487","39,708"
11/08/2016,2016 Presidential General,57,Yolo,62,Proposition 62,Repeal of Death Penalty,"42,887","37,001"
11/08/2016,2016 Presidential General,57,Yolo,63,Proposition 63,Firearms and Ammunition Sales,"51,975","29,069"
11/08/2016,2016 Presidential General,57,Yolo,64,Proposition 64,Marijuana Legalization,"49,624","32,455"
11/08/2016,2016 Presidential General,57,Yolo,65,Proposition 65,Carryout Bag Charges,"36,599","42,966"
